"plantid","Plot","trt","Year","surv","obs.alive","No.leaves","Leaf.length","No.umbels","edited","proc.note","demo.note"
"3088_13_9B",13,"control",2024,TRUE,TRUE,6,10.5,4,FALSE,"",""
"3096_13_0H",13,"control",2021,TRUE,TRUE,1,18,0,FALSE,,""
"3096_13_0H",13,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3096_13_0H",13,"control",2023,TRUE,TRUE,2,25,1,FALSE,,""
"3096_13_0H",13,"control",2024,TRUE,TRUE,2,23,1,FALSE,"","missed in phen because outside plot"
"3108_13_12G",13,"control",2019,TRUE,TRUE,2,12,1,FALSE,,""
"3108_13_12G",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3108_13_12G",13,"control",2021,TRUE,TRUE,4,15,1,FALSE,,""
"3108_13_12G",13,"control",2022,TRUE,TRUE,2,15,1,FALSE,,""
"3108_13_12G",13,"control",2023,TRUE,TRUE,3,13,2,FALSE,,""
"3108_13_12G",13,"control",2024,TRUE,TRUE,4,18,3,FALSE,"",""
"3109_13_5I",13,"control",2019,TRUE,TRUE,1,6,0,FALSE,,""
"3109_13_5I",13,"control",2020,FALSE,FALSE,0,,,FALSE,,"no plant"
"3109_13_5I",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3109_13_5I",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3110_13_0I",13,"control",2019,TRUE,TRUE,1,16,0,FALSE,,""
"3110_13_0I",13,"control",2020,FALSE,FALSE,0,,,FALSE,,"no plant"
"3110_13_0I",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3110_13_0I",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3111_13_0I",13,"control",2019,TRUE,TRUE,1,12,0,FALSE,,""
"3111_13_0I",13,"control",2020,FALSE,FALSE,0,,,FALSE,,"no plant"
"3111_13_0I",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3111_13_0I",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3112_13_0J",13,"control",2019,TRUE,TRUE,2,13,1,FALSE,,""
"3112_13_0J",13,"control",2020,TRUE,TRUE,1,15.6,0,FALSE,,""
"3112_13_0J",13,"control",2021,TRUE,TRUE,1,14.5,0,FALSE,,""
"3112_13_0J",13,"control",2022,TRUE,TRUE,2,20,1,FALSE,,""
"3112_13_0J",13,"control",2023,FALSE,FALSE,0,,,FALSE,,"NP"
"3112_13_0J",13,"control",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"3113_13_6I",13,"control",2019,TRUE,TRUE,1,2,0,FALSE,,""
"3113_13_6I",13,"control",2020,FALSE,FALSE,0,,,FALSE,,"no plant"
"3113_13_6I",13,"control",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3113_13_6I",13,"control",2022,FALSE,FALSE,,,,FALSE,,"NPNT"
"3114_13_8H",13,"control",2019,TRUE,TRUE,1,5,0,TRUE,"tag changed in 2021",""
"3114_13_8H",13,"control",2020,TRUE,TRUE,1,6.8,0,TRUE,"tag changed in 2021","new tag = 3429"
"3114_13_8H",13,"control",2021,FALSE,FALSE,0,,,TRUE,"tag changed in 2021","NP, tag is 3429"
"3114_13_8H",13,"control",2022,FALSE,FALSE,0,,,TRUE,"tag changed in 2021","2021: Tag is 3429. 2022: NP, tag pulled. Probably misread for 3119 in 9H (which has a plant) "
"3114b_13_8H",13,"control",2023,TRUE,TRUE,2,9,0,TRUE,"tag changed in 2021; tag modified for gap",""
"3114b_13_8H",13,"control",2024,TRUE,TRUE,2,13,0,FALSE,"","plant behind tag/pin"
"3115_13_11G",13,"control",2019,TRUE,TRUE,1,6,0,FALSE,,""
"3115_13_11G",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3115_13_11G",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3115_13_11G",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3117_13_16H",13,"control",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3117_13_16H",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3117_13_16H",13,"control",2021,TRUE,TRUE,3,19,0,FALSE,,""
"3117_13_16H",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3117b_13_16H",13,"control",2023,TRUE,FALSE,,,,FALSE,"NA;survival imputed based on subsq. record","NPNT. NP in 2022."
"3117b_13_16H",13,"control",2024,TRUE,TRUE,1,16,1,TRUE,";tag modified for gap",""
"3118_13_11H",13,"control",2019,TRUE,TRUE,2,6,1,FALSE,,""
"3118_13_11H",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3118_13_11H",13,"control",2021,TRUE,TRUE,2,19,0,FALSE,,""
"3118_13_11H",13,"control",2022,TRUE,TRUE,3,14,2,FALSE,,""
"3118_13_11H",13,"control",2023,TRUE,TRUE,3,18,3,FALSE,,""
"3118_13_11H",13,"control",2024,TRUE,TRUE,3,11,2,FALSE,"",""
"3119_13_9H",13,"control",2017,TRUE,TRUE,3,9.5,1,TRUE,"tag manually edited; was 3388",""
"3119_13_9H",13,"control",2018,TRUE,TRUE,1,7.5,0,TRUE,"tag manually edited; was 3388",""
"3119_13_9H",13,"control",2019,TRUE,TRUE,3,7,1,TRUE,"tag manually edited; was 3388","duplicate, changed to '3119'"
"3119_13_9H",13,"control",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant, old tag = 3388"
"3119_13_9H",13,"control",2021,TRUE,TRUE,3,14,0,FALSE,,"old tag was 3388"
"3119_13_9H",13,"control",2022,TRUE,TRUE,3,12.5,2,FALSE,,"old tag was 3388"
"3119_13_9H",13,"control",2023,TRUE,TRUE,6,13,4,FALSE,,""
"3119_13_9H",13,"control",2024,TRUE,TRUE,2,14,1,FALSE,"",""
"3120_13_3H",13,"control",2019,TRUE,TRUE,3,13,0,FALSE,,""
"3120_13_3H",13,"control",2020,TRUE,TRUE,1,9.3,0,FALSE,,""
"3120_13_3H",13,"control",2021,TRUE,TRUE,5,14.5,0,FALSE,,""
"3120_13_3H",13,"control",2022,TRUE,TRUE,3,13.5,2,FALSE,,""
"3120_13_3H",13,"control",2023,TRUE,TRUE,7,16,5,FALSE,,"2 umbels dead"
"3120_13_3H",13,"control",2024,TRUE,TRUE,3,15,2,FALSE,"",""
"3121_13_3F",13,"control",2019,TRUE,TRUE,1,7,0,FALSE,,""
"3121_13_3F",13,"control",2020,TRUE,TRUE,1,4.1,0,FALSE,,""
"3121_13_3F",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3121_13_3F",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3122_13_4F",13,"control",2019,TRUE,TRUE,1,9,0,FALSE,,""
"3122_13_4F",13,"control",2020,TRUE,TRUE,2,5.8,0,FALSE,,""
"3122_13_4F",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3122_13_4F",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3123_13_5H",13,"control",2016,TRUE,TRUE,5,3.8,1,FALSE,,"2 stalks, top has been eaten"
"3123_13_5H",13,"control",2017,TRUE,TRUE,24,10,5,FALSE,,""
"3123_13_5H",13,"control",2018,TRUE,TRUE,10,7.5,4,FALSE,,""
"3123_13_5H",13,"control",2019,TRUE,TRUE,15,12,5,FALSE,,""
"3123_13_5H",13,"control",2020,TRUE,TRUE,2,11.8,0,FALSE,,"eaten"
"3123_13_5H",13,"control",2021,TRUE,TRUE,7,15,0,FALSE,,""
"3123_13_5H",13,"control",2022,TRUE,TRUE,10,12,4,FALSE,,""
"3123_13_5H",13,"control",2023,TRUE,TRUE,11,13,9,FALSE,,"3 umbels dead"
"3123_13_5H",13,"control",2024,TRUE,TRUE,7,12.5,3,FALSE,"",""
"3126_13_17B",13,"control",2019,TRUE,TRUE,2,16,0,FALSE,,""
"3126_13_17B",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3126_13_17B",13,"control",2021,TRUE,TRUE,2,15,0,FALSE,,""
"3126_13_17B",13,"control",2022,TRUE,TRUE,4,18,2,FALSE,,""
"3126_13_17B",13,"control",2023,TRUE,TRUE,2,14,1,FALSE,,""
"3126_13_17B",13,"control",2024,TRUE,TRUE,1,14.5,0,FALSE,"","in moss"
"3128_13_13H",13,"control",2016,TRUE,TRUE,12,8.4,3,FALSE,,"3 stalks"
"3128_13_13H",13,"control",2017,TRUE,TRUE,5,10,3,FALSE,,""
"3128_13_13H",13,"control",2018,TRUE,TRUE,3,10,0,FALSE,,""
"3128_13_13H",13,"control",2019,TRUE,TRUE,5,13,1,FALSE,,""
"3128_13_13H",13,"control",2020,TRUE,TRUE,2,15.2,0,FALSE,,""
"3128_13_13H",13,"control",2021,TRUE,TRUE,3,16,1,FALSE,,""
"3128_13_13H",13,"control",2022,TRUE,TRUE,3,13,1,FALSE,,""
"3128_13_13H",13,"control",2023,TRUE,TRUE,4,15,2,FALSE,,""
"3128_13_13H",13,"control",2024,TRUE,TRUE,2,13.5,1,FALSE,"",""
"3136_13_14A",13,"control",2019,TRUE,TRUE,2,15,0,FALSE,,""
"3136_13_14A",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3136_13_14A",13,"control",2021,TRUE,TRUE,1,12.5,0,FALSE,,""
"3136_13_14A",13,"control",2022,TRUE,TRUE,1,13,0,FALSE,,""
"3136_13_14A",13,"control",2023,TRUE,TRUE,2,11,2,FALSE,,""
"3136_13_14A",13,"control",2024,TRUE,TRUE,1,8.5,0,FALSE,"",""
"3138_13_12A",13,"control",2019,TRUE,TRUE,1,6.5,0,FALSE,,""
"3138_13_12A",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3138_13_12A",13,"control",2021,TRUE,TRUE,1,10,0,FALSE,,""
"3138_13_12A",13,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3138_13_12A",13,"control",2023,TRUE,TRUE,1,10,0,FALSE,,""
"3138_13_12A",13,"control",2024,TRUE,TRUE,1,11,0,FALSE,"",""
"3141_13_10A",13,"control",2019,TRUE,TRUE,2,10,0,FALSE,,""
"3141_13_10A",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3141_13_10A",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3141_13_10A",13,"control",2022,FALSE,FALSE,,,,FALSE,,"NPNT"
"3141_13_10A",13,"control",2023,FALSE,FALSE,,,,FALSE,,"moss + plant but no tag, so NPNT > 2 years"
"3141_13_10A",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3142_13_17A",13,"control",2017,TRUE,TRUE,2,13,2,TRUE,"tag changed in 2019 (was 3387)",""
"3142_13_17A",13,"control",2018,TRUE,TRUE,1,9.5,0,TRUE,"tag changed in 2019 (was 3387)",""
"3142_13_17A",13,"control",2019,TRUE,TRUE,3,16,0,TRUE,"tag changed in 2019 (was 3387)","duplicate, changed to '3142"
"3142_13_17A",13,"control",2020,TRUE,FALSE,,,,TRUE,"tag changed in 2019 (was 3387); survival imputed based on subsq. record","new tag: 3142"
"3142_13_17A",13,"control",2021,TRUE,TRUE,3,16,1,TRUE,"tag changed in 2019 (was 3387)","tag is 3142"
"3142_13_17A",13,"control",2022,TRUE,TRUE,1,14,0,TRUE,"tag changed in 2019 (was 3387)","2021: tag is 3142. 2022: changed previously"
"3142_13_17A",13,"control",2023,TRUE,FALSE,0,,,TRUE,"tag changed in 2019 (was 3387);survival imputed based on subsq. record","tag is 3142. NP."
"3142_13_17A",13,"control",2024,TRUE,TRUE,1,13,0,TRUE,";tag changed in 2019 (was 3387)",""
"3143_13_11A",13,"control",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3143_13_11A",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3143_13_11A",13,"control",2021,TRUE,TRUE,2,11,1,FALSE,,""
"3143_13_11A",13,"control",2022,TRUE,TRUE,3,13.5,1,FALSE,,""
"3143_13_11A",13,"control",2023,TRUE,TRUE,3,13,2,FALSE,,""
"3143_13_11A",13,"control",2024,TRUE,TRUE,3,11.5,1,FALSE,"",""
"3154_13_16J",13,"control",2016,TRUE,TRUE,8,6.6,1,FALSE,,"2 stalks"
"3154_13_16J",13,"control",2017,TRUE,TRUE,4,14.5,2,FALSE,,""
"3154_13_16J",13,"control",2018,TRUE,TRUE,6,10.5,2,FALSE,,""
"3154_13_16J",13,"control",2019,TRUE,TRUE,10,14,1,FALSE,,""
"3154_13_16J",13,"control",2020,TRUE,TRUE,2,21,0,FALSE,,""
"3154_13_16J",13,"control",2021,TRUE,TRUE,5,14,0,FALSE,,""
"3154_13_16J",13,"control",2022,TRUE,TRUE,4,15,0,FALSE,,""
"3154_13_16J",13,"control",2023,TRUE,TRUE,5,20,1,FALSE,,"a bud, prob won't make seeds"
"3154_13_16J",13,"control",2024,TRUE,TRUE,4,11,2,FALSE,"","in moss"
"3155_13_5A",13,"control",2016,TRUE,TRUE,3,5.5,1,FALSE,,"1 stem missing top"
"3155_13_5A",13,"control",2017,TRUE,TRUE,4,13,4,FALSE,,""
"3155_13_5A",13,"control",2018,TRUE,TRUE,1,11,0,FALSE,,""
"3155_13_5A",13,"control",2019,TRUE,TRUE,3,11,2,FALSE,,""
"3155_13_5A",13,"control",2020,TRUE,TRUE,1,8.4,0,FALSE,,""
"3155_13_5A",13,"control",2021,TRUE,TRUE,5,11,1,FALSE,,""
"3155_13_5A",13,"control",2022,TRUE,TRUE,3,13,1,FALSE,,""
"3155_13_5A",13,"control",2023,TRUE,TRUE,5,18.5,3,FALSE,,"1 umbel dead, 1 eaten"
"3155_13_5A",13,"control",2024,TRUE,TRUE,5,11,2,FALSE,"",""
"3164_13_17C",13,"control",2017,TRUE,TRUE,3,13,1,FALSE,,""
"3164_13_17C",13,"control",2018,TRUE,TRUE,2,14,0,FALSE,,"tag is 3614"
"3164_13_17C",13,"control",2019,TRUE,TRUE,3,13,1,FALSE,,"tag says 3614"
"3164_13_17C",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","tag says 3614"
"3164_13_17C",13,"control",2021,TRUE,TRUE,2,17.5,0,FALSE,,""
"3164_13_17C",13,"control",2022,TRUE,TRUE,2,15,1,FALSE,,"tag says 3614"
"3164_13_17C",13,"control",2023,TRUE,TRUE,1,12,1,FALSE,,"tag says 3614"
"3164_13_17C",13,"control",2024,TRUE,TRUE,1,15.5,0,FALSE,"",""
"3167_13_12G",13,"control",2016,TRUE,TRUE,3,4,1,FALSE,,"Dead leaves"
"3167_13_12G",13,"control",2017,TRUE,TRUE,3,8,2,FALSE,,""
"3167_13_12G",13,"control",2018,TRUE,TRUE,1,6.5,0,FALSE,,""
"3167_13_12G",13,"control",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3167_13_12G",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3167_13_12G",13,"control",2021,TRUE,TRUE,3,12.5,0,FALSE,,""
"3167_13_12G",13,"control",2022,TRUE,TRUE,1,6.5,1,FALSE,,""
"3167_13_12G",13,"control",2023,TRUE,TRUE,10,3,2,FALSE,,"1 umbel dead"
"3167_13_12G",13,"control",2024,,FALSE,0,,,FALSE,"","NP but found unattached leaves nearby"
"3178_13_2C",13,"control",2017,TRUE,TRUE,2,10,2,TRUE,"tag changed in 2019 (was 3387)",""
"3178_13_2C",13,"control",2018,TRUE,TRUE,1,8,0,TRUE,"tag changed in 2019 (was 3387)",""
"3178_13_2C",13,"control",2019,TRUE,TRUE,1,11,0,TRUE,"tag changed in 2019 (was 3387)","duplicate, changed to '3178'"
"3178_13_2C",13,"control",2020,TRUE,TRUE,1,8.2,0,FALSE,,"old tag=3387"
"3178_13_2C",13,"control",2021,TRUE,TRUE,1,11,0,FALSE,,"old tag=3387"
"3178_13_2C",13,"control",2022,TRUE,TRUE,2,13,1,FALSE,,"old tag = 3387 "
"3178_13_2C",13,"control",2023,TRUE,TRUE,3,13,2,FALSE,,"old tag=3387"
"3178_13_2C",13,"control",2024,TRUE,TRUE,3,10,2,FALSE,"",""
"3179_13_15B",13,"control",2019,TRUE,TRUE,2,9,0,FALSE,,""
"3179_13_15B",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3179_13_15B",13,"control",2021,TRUE,TRUE,1,15,0,FALSE,,""
"3179_13_15B",13,"control",2022,TRUE,TRUE,2,21,0,FALSE,,""
"3179_13_15B",13,"control",2023,TRUE,TRUE,4,10,2,FALSE,,""
"3179_13_15B",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3180_13_17H",13,"control",2019,TRUE,TRUE,2,15.5,0,FALSE,,""
"3180_13_17H",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3180_13_17H",13,"control",2021,TRUE,TRUE,3,15,0,FALSE,,""
"3180_13_17H",13,"control",2022,TRUE,TRUE,2,15,1,FALSE,,""
"3180_13_17H",13,"control",2023,TRUE,TRUE,6,20,3,FALSE,,""
"3183_13_15A",13,"control",2019,TRUE,TRUE,2,15,0,FALSE,,""
"3183_13_15A",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3183_13_15A",13,"control",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3183_13_15A",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3187_13_1J",13,"control",2016,TRUE,TRUE,4,6.6,1,FALSE,,""
"3187_13_1J",13,"control",2017,TRUE,TRUE,6,14,2,FALSE,,""
"3187_13_1J",13,"control",2018,TRUE,TRUE,4,9.5,2,FALSE,,""
"3187_13_1J",13,"control",2019,TRUE,TRUE,4,15,2,FALSE,,""
"3187_13_1J",13,"control",2020,TRUE,TRUE,2,13.2,0,FALSE,,""
"3187_13_1J",13,"control",2021,TRUE,TRUE,3,10,1,FALSE,,""
"3187_13_1J",13,"control",2022,TRUE,TRUE,4,17,2,FALSE,,""
"3187_13_1J",13,"control",2023,TRUE,TRUE,7,14,4,FALSE,,"1 umbel dead?"
"3187_13_1J",13,"control",2024,TRUE,TRUE,5,9,3,FALSE,"",""
"3196_13_14A",13,"control",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3196_13_14A",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3196_13_14A",13,"control",2021,TRUE,TRUE,1,17.5,0,FALSE,,""
"3196_13_14A",13,"control",2022,TRUE,TRUE,2,9,2,FALSE,,"umbels and leaves died"
"3196_13_14A",13,"control",2023,FALSE,FALSE,,,,FALSE,,"NPNT; maybe eaten by dactylis"
"3196_13_14A",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3287_13_10H",13,"control",2016,TRUE,TRUE,3,8,0,FALSE,,""
"3287_13_10H",13,"control",2017,TRUE,TRUE,2,13,1,FALSE,,""
"3287_13_10H",13,"control",2018,FALSE,FALSE,0,,,FALSE,,"no plant"
"3287_13_10H",13,"control",2019,FALSE,FALSE,0,,,FALSE,,"no plant"
"3287_13_10H",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3287_13_10H",13,"control",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3287_13_10H",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3299_13_1G",13,"control",2021,TRUE,TRUE,1,9,0,FALSE,,""
"3299_13_1G",13,"control",2022,TRUE,TRUE,1,14,0,FALSE,,""
"3299_13_1G",13,"control",2023,FALSE,FALSE,0,,,FALSE,,"NP"
"3299_13_1G",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3333_13_12A",13,"control",2016,TRUE,TRUE,3,1.7,1,FALSE,,""
"3333_13_12A",13,"control",2017,TRUE,TRUE,2,12,0,FALSE,,""
"3333_13_12A",13,"control",2018,TRUE,TRUE,2,11,1,FALSE,,""
"3333_13_12A",13,"control",2019,TRUE,TRUE,2,8,1,FALSE,,""
"3333_13_12A",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3333_13_12A",13,"control",2021,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3333_13_12A",13,"control",2022,TRUE,TRUE,2,7.5,2,FALSE,,""
"3333_13_12A",13,"control",2023,TRUE,TRUE,3,6,2,FALSE,,"1 umbel dead"
"3333_13_12A",13,"control",2024,TRUE,TRUE,3,13,1,FALSE,"","not in phen because on boundary; flp 22 may"
"3336_13_3C",13,"control",2016,TRUE,TRUE,3,4,1,FALSE,,""
"3336_13_3C",13,"control",2017,TRUE,TRUE,5,13,2,FALSE,,""
"3336_13_3C",13,"control",2018,TRUE,TRUE,3,9,0,FALSE,,""
"3336_13_3C",13,"control",2019,TRUE,TRUE,2,12,1,FALSE,,""
"3336_13_3C",13,"control",2020,TRUE,TRUE,2,10.8,0,FALSE,,""
"3336_13_3C",13,"control",2021,TRUE,TRUE,1,10,0,FALSE,,""
"3336_13_3C",13,"control",2022,TRUE,TRUE,2,18,1,FALSE,,""
"3336_13_3C",13,"control",2023,TRUE,TRUE,4,10,4,FALSE,,"2 umbels dead"
"3336_13_3C",13,"control",2024,TRUE,TRUE,4,18.5,2,FALSE,"",""
"3355_13_16C",13,"control",2017,TRUE,TRUE,1,17,0,FALSE,,""
"3355_13_16C",13,"control",2018,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3355_13_16C",13,"control",2019,TRUE,TRUE,1,15,0,FALSE,,""
"3355_13_16C",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3355_13_16C",13,"control",2021,TRUE,TRUE,4,14.5,0,FALSE,,""
"3355_13_16C",13,"control",2022,TRUE,TRUE,1,13,0,FALSE,,"tag is 3480, NP tag pulled"
"3355_13_16C",13,"control",2023,TRUE,TRUE,3,17,2,FALSE,,""
"3355_13_16C",13,"control",2024,TRUE,TRUE,1,16,0,FALSE,"",""
"3356_13_15G",13,"control",2016,TRUE,TRUE,4,4.3,1,FALSE,,""
"3356_13_15G",13,"control",2017,TRUE,TRUE,3,8,2,FALSE,,""
"3356_13_15G",13,"control",2018,FALSE,FALSE,0,,,FALSE,,"no plant"
"3356_13_15G",13,"control",2019,FALSE,FALSE,0,,,FALSE,,"no plant"
"3356_13_15G",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3356_13_15G",13,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3356_13_15G",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3357_13_16J",13,"control",2017,TRUE,TRUE,1,16,0,FALSE,,""
"3357_13_16J",13,"control",2018,TRUE,TRUE,2,8.5,1,FALSE,,""
"3357_13_16J",13,"control",2019,TRUE,TRUE,3,11.5,1,FALSE,,""
"3357_13_16J",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3357_13_16J",13,"control",2021,TRUE,TRUE,4,11,1,FALSE,,""
"3357_13_16J",13,"control",2022,TRUE,TRUE,3,13,1,FALSE,,""
"3357_13_16J",13,"control",2023,TRUE,TRUE,5,22,2,FALSE,,""
"3357_13_16J",13,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3358_13_16A",13,"control",2017,TRUE,TRUE,1,15,0,FALSE,,""
"3358_13_16A",13,"control",2018,TRUE,TRUE,2,12.5,0,FALSE,,""
"3358_13_16A",13,"control",2019,TRUE,TRUE,3,15,0,FALSE,,""
"3358_13_16A",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3358_13_16A",13,"control",2021,TRUE,TRUE,3,19,0,FALSE,,""
"3358_13_16A",13,"control",2022,TRUE,TRUE,5,10,3,FALSE,,""
"3358_13_16A",13,"control",2023,TRUE,TRUE,2,11.5,1,FALSE,,""
"3358_13_16A",13,"control",2024,TRUE,TRUE,1,14.5,0,FALSE,"",""
"3359_13_14H",13,"control",2016,TRUE,TRUE,4,2.8,1,FALSE,,""
"3359_13_14H",13,"control",2017,TRUE,TRUE,2,8.5,1,FALSE,,""
"3359_13_14H",13,"control",2018,TRUE,TRUE,1,10.5,0,FALSE,,""
"3359_13_14H",13,"control",2019,TRUE,TRUE,1,13,0,FALSE,,""
"3359_13_14H",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3359_13_14H",13,"control",2021,TRUE,TRUE,1,18.5,0,FALSE,,""
"3359_13_14H",13,"control",2022,TRUE,TRUE,1,11,0,FALSE,,""
"3359_13_14H",13,"control",2023,TRUE,TRUE,2,12,1,FALSE,,""
"3359_13_14H",13,"control",2024,TRUE,TRUE,1,13,0,FALSE,"","in moss"
"3367_13_3H",13,"control",2017,TRUE,TRUE,2,8,1,FALSE,,""
"3367_13_3H",13,"control",2018,TRUE,TRUE,2,6,1,FALSE,,""
"3367_13_3H",13,"control",2019,TRUE,TRUE,2,11,1,FALSE,,""
"3367_13_3H",13,"control",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3367_13_3H",13,"control",2021,TRUE,TRUE,2,12.5,0,FALSE,,""
"3367_13_3H",13,"control",2022,TRUE,TRUE,2,7,1,FALSE,,"stalk clipped"
"3367_13_3H",13,"control",2023,TRUE,TRUE,5,15,4,FALSE,,"1 umbel dead"
"3367_13_3H",13,"control",2024,TRUE,TRUE,1,13,1,FALSE,"",""
"3373_13_13J",13,"control",2017,TRUE,TRUE,2,10,0,FALSE,,""
"3373_13_13J",13,"control",2018,TRUE,TRUE,1,6,0,FALSE,,""
"3373_13_13J",13,"control",2019,TRUE,TRUE,1,6.5,0,FALSE,,""
"3373_13_13J",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3373_13_13J",13,"control",2021,TRUE,TRUE,5,17,1,FALSE,,""
"3373_13_13J",13,"control",2022,TRUE,TRUE,3,12,2,FALSE,,""
"3373_13_13J",13,"control",2023,TRUE,TRUE,3,14,2,FALSE,,""
"3373_13_13J",13,"control",2024,TRUE,TRUE,1,14.5,0,FALSE,"","moss"
"3375_13_14F",13,"control",2017,TRUE,TRUE,1,9.5,0,FALSE,,""
"3375_13_14F",13,"control",2018,TRUE,TRUE,1,11,0,FALSE,,""
"3375_13_14F",13,"control",2019,TRUE,TRUE,1,6,0,FALSE,,""
"3375_13_14F",13,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3375_13_14F",13,"control",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3375_13_14F",13,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3376_13_16F",13,"control",2017,TRUE,TRUE,1,8.5,0,FALSE,,""
"3376_13_16F",13,"control",2018,TRUE,TRUE,2,10.5,0,FALSE,,""
"3376_13_16F",13,"control",2019,TRUE,TRUE,3,12.5,0,FALSE,,""
"3376_13_16F",13,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3376_13_16F",13,"control",2021,TRUE,TRUE,4,17,1,FALSE,,""
"3376_13_16F",13,"control",2022,TRUE,TRUE,4,11,3,FALSE,,""
"3376_13_16F",13,"control",2023,TRUE,TRUE,7,15,4,FALSE,,""
"3376_13_16F",13,"control",2024,TRUE,TRUE,2,15,2,FALSE,"","first umbel measured was shriveled and dead"
"3377_13_18D",13,"control",2017,TRUE,TRUE,1,4,0,FALSE,,""
